No.,Time,Length
2586,35.31301654,54
2587,35.31834996,89
2588,35.31857662,93
2589,35.31887598,60
2590,35.31887631,60
2591,35.32514148,2801
2592,35.32564432,60
2593,35.32564461,60
2594,35.32569139,497
2595,35.32619692,60
2596,35.40088285,1394
2597,35.4009426,54
2598,35.40177547,93
2599,35.40219493,60
2600,35.53148774,2803
2601,35.53183331,565
2602,35.5322126,60
2603,35.53221289,60
2604,35.53221293,60
2605,35.53247115,2802
2606,35.53296883,506
2607,35.53329789,60
2608,35.53329917,60
2609,35.53329925,60
2610,35.55908426,2803
2611,35.55953298,60
2612,35.55953346,60
2613,35.55958352,521
2614,35.56022003,60
2615,35.60898522,3924
2616,35.60927217,1050
2617,35.6095089,60
2618,35.60950922,60
2619,35.60950927,60
2620,35.60950931,60
2621,35.61008989,2413
2622,35.6101661,54
2623,35.61131793,93
2624,35.61182889,60
2625,35.63206794,1020
2626,35.63261033,337
2627,35.63297295,54
2628,35.63330037,93
2629,35.63376913,60
2630,36.05855727,2107
2631,36.05898324,54
2632,36.06039751,93
2633,36.06087337,60
2634,36.19554406,2388
2635,36.19597247,602
2636,36.19634466,60
2637,36.19634513,60
2638,36.19634521,60
2639,36.26449003,981
2640,36.26453946,54
2641,36.26525079,124
2642,36.26529242,54
2643,36.26644631,93
2644,36.26691343,60
2645,36.33374297,2388
2646,36.3340421,476
2647,36.33428007,60
2648,36.33428056,60
2649,36.3342806,60
2650,36.37235208,3924
2651,36.37281721,60
2652,36.37281737,60
2653,36.37281741,60
2654,36.37285098,158
2655,36.37324306,60
2656,36.42909873,897
2657,36.43422713,124
2658,36.43524918,54
2659,36.43616336,93
2660,36.43663039,60
2661,36.44477689,3922
2662,36.44530181,60
2663,36.44530198,60
2664,36.44530206,60
2665,36.4453545,1062
2666,36.44598479,60
2667,36.52381909,1578
2668,36.52412567,54
2669,36.52562588,93
2670,36.52630514,60
2671,36.57672605,877
2672,36.57699233,1248
2673,36.57738257,60
2674,36.57738274,60
2675,36.60953282,1822
2676,36.61002759,60
2677,36.61002815,60
2678,36.61007447,400
2679,36.6102643,718
2680,36.61062085,60
2681,36.61062118,60
2682,36.61066315,623
2683,36.61112881,60
2684,36.64673458,890
2685,36.64756956,93
2686,36.648017,60
2687,36.67877432,825
2688,36.67982495,93
2689,36.68044169,60
2690,36.6843313,977
2691,36.68433139,85
2692,36.68671684,54
2693,36.71300768,3922
2694,36.71362607,60
2695,36.71362627,60
2696,36.71362636,60
2697,36.71368102,158
2698,36.71424328,60
2699,36.8379379,2068
2700,36.83814438,54
2701,36.83886377,93
2702,36.83924057,60
2703,36.85312412,1708
2704,36.85338149,54
2705,36.85444471,93
2706,36.8548288,60
2707,37.059672,3926
2708,37.06031179,60
2709,37.06031238,60
2710,37.0603125,60
2711,37.0603731,157
2712,37.06093509,60
2713,37.14545346,3926
2714,37.14600528,60
2715,37.14600556,60
2716,37.1460434,1772
2717,37.14643557,60
2718,37.14643572,60
2719,37.14643581,60
2720,37.19970799,1812
2721,37.2001075,54
2722,37.20078763,93
2723,37.20128991,60
2724,37.27086993,2053
2725,37.27120297,702
2726,37.27144745,60
2727,37.27144768,60
2728,37.27144773,60
2729,37.27164242,2265
2730,37.27204899,60
2731,37.27204954,60
2732,37.27209308,701
2733,37.27252149,60
2734,37.30718142,2387
2735,37.30747607,60
2736,37.30750329,429
2737,37.3077486,60
2738,37.30774874,60
2739,37.34238282,910
2740,37.34454204,124
2741,37.34766778,54
2742,37.34843768,800
2743,37.3493138,85
2744,37.34957718,54
2745,37.34974073,93
2746,37.35001795,60
2747,37.38317629,762
2748,37.38496187,124
2749,37.38831724,54
2750,37.38924857,93
2751,37.38983086,60
2752,37.42157338,2804
2753,37.422162,60
2754,37.42216239,60
2755,37.4222006,709
2756,37.42248077,60
2757,37.49767902,1815
2758,37.49794794,54
2759,37.4991727,1240
2760,37.49930694,93
2761,37.49948628,124
2762,37.49977108,54
2763,37.49983745,60
2764,37.50442878,89
2765,37.50472415,93
2766,37.50496191,60
2767,37.50496228,60
2768,37.57903155,3923
2769,37.57971439,60
2770,37.57971479,60
2771,37.57971487,60
2772,37.57975989,165
2773,37.58006553,60
2774,37.59114278,2388
2775,37.59150307,60
2776,37.59150348,60
2777,37.59153505,400
2778,37.59176296,2388
2779,37.5918662,577
2780,37.59193593,60
2781,37.59218714,60
2782,37.59218741,60
2783,37.5921875,60
2784,37.66496865,914
2785,37.66540052,872
2786,37.66543641,54
2787,37.6658862,155
2788,37.70717884,54
2789,37.71827387,93
2790,37.71873256,60
2791,37.72797688,1856
2792,37.72806327,54
2793,37.72929538,2368
2794,37.72948907,528
2795,37.72951732,93
2796,37.72967013,60
2797,37.72984963,60
2798,37.72984974,60
2799,37.74134768,89
2800,37.74150654,93
2801,37.74167181,60
2802,37.74202252,60
2803,37.80629624,884
2804,37.80643602,54
2805,37.80677727,85
2806,37.80680746,54
2807,37.8078013,93
2808,37.80788483,54
2809,37.81298637,93
2810,37.81359937,60
2811,38.18354579,2387
2812,38.18396153,60
2813,38.18396179,60
2814,38.18400489,373
2815,38.18431809,60
2816,38.27567122,844
2817,38.29154342,93
2818,38.29196232,60
2819,38.30896292,54
2820,38.30912036,54
2821,38.30912593,54
2822,38.30912705,54
2823,38.30912769,54
2824,38.30919555,54
2825,38.30924178,60
2826,38.30940147,60
2827,38.30940162,60
2828,38.30940172,60
2829,38.9274143,4566
2830,38.92792734,60
2831,38.92793634,60
2832,38.92793643,60
2833,38.92793646,60
2834,38.94146958,138
2835,38.94397517,89
2836,38.94432808,60
2837,39.02073019,2386
2838,39.021071,5517
2839,39.02134596,60
2840,39.02134621,60
2841,39.02134625,60
2842,39.02134628,60
2843,39.02134632,60
2844,39.02134635,60
2845,39.04204912,451
2846,39.04244727,85
2847,39.04265309,54
2848,39.04309448,93
2849,39.0471776,93
2850,39.04764096,60
2851,39.12412416,782
2852,39.12567472,124
2853,39.15733916,54
2854,39.15876208,93
2855,39.15993541,60
2856,39.19216069,878
2857,39.19248086,1545
2858,39.19272152,60
2859,39.19272191,60
2860,39.19272198,60
2861,39.22748974,1822
2862,39.22779411,3619
2863,39.22803558,60
2864,39.22803567,60
2865,39.2280357,60
2866,39.22803573,60
2867,39.22803575,60
2868,39.26166601,823
2869,39.26248299,85
2870,39.26254821,54
2871,39.26269293,93
2872,39.26440971,93
2873,39.26507786,60
2874,39.30480591,815
2875,39.30627333,124
2876,39.31415406,54
2877,39.31513892,93
2878,39.31573596,60
2879,39.33304696,54
2880,39.33500366,721
2881,39.33541521,2957
2882,39.33674999,60
2883,39.33675006,60
2884,39.33675009,60
2885,39.41361383,769
2886,39.41500297,124
2887,39.4152203,54
2888,39.41583224,93
2889,39.41639158,60
2890,39.51557823,4339
2891,39.5162521,60
2892,39.5162525,60
2893,39.51625258,60
2894,39.67941302,3113
2895,39.67978544,54
2896,39.68005766,9938
2897,39.68061532,54
2898,39.68096171,2693
2899,39.68376805,5702
2900,39.68376896,4314
2901,39.68595188,9418
2902,39.68603003,54
2903,39.6877206,93
2904,39.6881746,93
2905,39.68911484,60
2906,39.69703361,3924
2907,39.69820688,60
2908,39.69820741,60
2909,39.69820746,60
2910,39.69841805,1048
2911,39.69904388,60
2912,39.7256492,2047
2913,39.72619186,909
2914,39.72656852,60
2915,39.72656883,60
2916,39.72656887,60
2917,39.80144383,836
2918,39.8026112,124
2919,39.80312326,54
2920,39.80383065,93
2921,39.80443066,60
2922,40.22945986,2226
2923,40.22975161,54
2924,40.22993768,93
2925,40.23048471,93
2926,40.23100414,60
2927,40.394443,203
2928,40.39499728,60
2929,40.44131286,7436
2930,40.44141445,54
2931,40.44301258,3926
2932,40.44370036,7314
2933,40.44370083,60
2934,40.44381262,54
2935,40.44397586,158
2936,40.44429368,60
2937,40.44429417,60
2938,40.44429421,7314
2939,40.44429425,60
2940,40.44440527,54
2941,40.44515393,7314
2942,40.4452025,54
2943,40.44585262,7314
2944,40.4459128,54
2945,40.44829203,21834
2946,40.44834389,54
2947,40.45110146,11994
2948,40.45114481,54
2949,40.45736723,4410
2950,40.45736764,10218
2951,40.45742372,54
2952,40.45759719,54
2953,40.45787075,14574
2954,40.4579536,54
2955,40.45847955,14574
2956,40.45919553,54
2957,40.46000235,2958
2958,40.46000261,1506
2959,40.46000267,7660
2960,40.46003745,54
2961,40.46131213,54
2962,40.46154416,54
2963,40.4618213,7314
2964,40.46182166,2958
2965,40.4618217,11670
2966,40.4618649,54
2967,40.46198732,54
2968,40.46358641,18907
2969,40.50301291,54
2970,40.5283247,89
2971,40.5292451,60
2972,40.54113302,3926
2973,40.54170688,60
2974,40.54170752,60
2975,40.54170763,60
2976,40.54177029,1746
2977,40.54250066,60
2978,40.54250116,60
2979,40.56154362,883
2980,40.56187407,962
2981,40.56227383,60
2982,40.56227388,60
2983,40.57505642,2804
2984,40.5758142,760
2985,40.57609128,60
2986,40.57609159,60
2987,40.576395,60
2988,40.5891852,1585
2989,40.59212268,54
2990,40.59796791,93
2991,40.59922783,60
2992,40.63607922,919
2993,40.63925771,89
2994,40.64087726,124
2995,40.64087773,60
2996,40.64123911,93
2997,40.64175104,60
2998,40.64758633,1233
2999,40.64884134,93
3000,40.64948986,60
3001,40.88647454,1621
3002,40.88842074,54
3003,40.88968046,93
3004,40.8945479,60
3005,40.98733614,3921
3006,40.98779686,165
3007,40.98786665,60
3008,40.9879663,60
3009,40.98804741,60
3010,40.98804745,60
3011,41.14274914,2408
3012,41.14274992,93
3013,41.14311027,54
3014,41.14425853,93
3015,41.14471612,60
3016,41.35202544,3920
3017,41.35267916,60
3018,41.35267937,60
3019,41.35267949,60
3020,41.35310778,227
3021,41.35382467,60
